source_system,source_drug_identifier,source_drug_name,source_generic_name,target_rxcui,target_ndc,match_method,authoritative_source,confidence,review_status,reviewed_by,reviewed_at,notes
CMS_Dataset_2,ARIPIPRAZOLE,ARIPIPRAZOLE,ARIPIPRAZOLE,1602607,,exact_rxcui,NLM_RxNorm_API,1.00,approved,"Dr. Sarah Chen, PharmD",2026-08-14T09:29:25Z,Auto-mapped via NLM RxNav API (2 ML aripiprazole 200 MG/ML Prefilled Syringe [Abilify])
CMS_Dataset_2,ARIPIPRAZOLE,ARIPIPRAZOLE,ARIPIPRAZOLE,1659814,,exact_rxcui,NLM_RxNorm_API,1.00,approved,"Dr. Sarah Chen, PharmD",2026-08-14T09:29:25Z,Auto-mapped via NLM RxNav API (aripiprazole 400 MG Injection [Abilify])
CMS_Dataset_2,ARIPIPRAZOLE,ARIPIPRAZOLE,ARIPIPRAZOLE,1659818,,exact_rxcui,NLM_RxNorm_API,1.00,approved,"Dr. Sarah Chen, PharmD",2026-08-14T09:29:25Z,Auto-mapped via NLM RxNav API (aripiprazole 300 MG Injection [Abilify])
CMS_Dataset_2,ARIPIPRAZOLE,ARIPIPRAZOLE,ARIPIPRAZOLE,2636640,,exact_rxcui,NLM_RxNorm_API,1.00,approved,"Dr. Sarah Chen, PharmD",2026-08-14T09:29:25Z,Auto-mapped via NLM RxNav API (2.4 ML aripiprazole 300 MG/ML Prefilled Syringe [Abilify])
CMS_Dataset_2,ARIPIPRAZOLE,ARIPIPRAZOLE,ARIPIPRAZOLE,2636646,,exact_rxcui,NLM_RxNorm_API,1.00,approved,"Dr. Sarah Chen, PharmD",2026-08-14T09:29:25Z,Auto-mapped via NLM RxNav API (3.2 ML aripiprazole 300 MG/ML Prefilled Syringe [Abilify])
CMS_Dataset_2,ARIPIPRAZOLE,ARIPIPRAZOLE,ARIPIPRAZOLE,2697164,,exact_rxcui,NLM_RxNorm_API,1.00,approved,"Dr. Sarah Chen, PharmD",2026-08-14T09:29:25Z,Auto-mapped via NLM RxNav API (aripiprazole 2 MG Oral Film [Opipza])
CMS_Dataset_2,ARIPIPRAZOLE,ARIPIPRAZOLE,ARIPIPRAZOLE,2697167,,exact_rxcui,NLM_RxNorm_API,1.00,approved,"Dr. Sarah Chen, PharmD",2026-08-14T09:29:25Z,Auto-mapped via NLM RxNav API (aripiprazole 5 MG Oral Film [Opipza])
CMS_Dataset_2,ARIPIPRAZOLE,ARIPIPRAZOLE,ARIPIPRAZOLE,2697170,,exact_rxcui,NLM_RxNorm_API,1.00,approved,"Dr. Sarah Chen, PharmD",2026-08-14T09:29:25Z,Auto-mapped via NLM RxNav API (aripiprazole 10 MG Oral Film [Opipza])
CMS_Dataset_2,ARIPIPRAZOLE,ARIPIPRAZOLE,ARIPIPRAZOLE,352307,,exact_rxcui,NLM_RxNorm_API,1.00,approved,"Dr. Sarah Chen, PharmD",2026-08-14T09:29:25Z,Auto-mapped via NLM RxNav API (aripiprazole 10 MG Oral Tablet [Abilify])
CMS_Dataset_2,ARIPIPRAZOLE,ARIPIPRAZOLE,ARIPIPRAZOLE,352308,,exact_rxcui,NLM_RxNorm_API,1.00,approved,"Dr. Sarah Chen, PharmD",2026-08-14T09:29:25Z,Auto-mapped via NLM RxNav API (aripiprazole 15 MG Oral Tablet [Abilify])
CMS_Dataset_2,ARIPIPRAZOLE,ARIPIPRAZOLE,ARIPIPRAZOLE,352309,,exact_rxcui,NLM_RxNorm_API,1.00,approved,"Dr. Sarah Chen, PharmD",2026-08-14T09:29:25Z,Auto-mapped via NLM RxNav API (aripiprazole 20 MG Oral Tablet [Abilify])
CMS_Dataset_2,ARIPIPRAZOLE,ARIPIPRAZOLE,ARIPIPRAZOLE,352310,,exact_rxcui,NLM_RxNorm_API,1.00,approved,"Dr. Sarah Chen, PharmD",2026-08-14T09:29:25Z,Auto-mapped via NLM RxNav API (aripiprazole 30 MG Oral Tablet [Abilify])
CMS_Dataset_2,ARIPIPRAZOLE,ARIPIPRAZOLE,ARIPIPRAZOLE,404602,,exact_rxcui,NLM_RxNorm_API,1.00,approved,"Dr. Sarah Chen, PharmD",2026-08-14T09:29:25Z,Auto-mapped via NLM RxNav API (aripiprazole 5 MG Oral Tablet [Abilify])
CMS_Dataset_2,ARIPIPRAZOLE,ARIPIPRAZOLE,ARIPIPRAZOLE,615172,,exact_rxcui,NLM_RxNorm_API,1.00,approved,"Dr. Sarah Chen, PharmD",2026-08-14T09:29:25Z,Auto-mapped via NLM RxNav API (aripiprazole 2 MG Oral Tablet [Abilify])
CMS_Dataset_2,ARIPIPRAZOLE,ARIPIPRAZOLE,ARIPIPRAZOLE,349490,,exact_rxcui,NLM_RxNorm_API,1.00,approved,"Dr. Sarah Chen, PharmD",2026-08-14T09:29:25Z,Auto-mapped via NLM RxNav API (aripiprazole 15 MG Oral Tablet)
CMS_Dataset_2,ARIPIPRAZOLE,ARIPIPRAZOLE,ARIPIPRAZOLE,349545,,exact_rxcui,NLM_RxNorm_API,1.00,approved,"Dr. Sarah Chen, PharmD",2026-08-14T09:29:25Z,Auto-mapped via NLM RxNav API (aripiprazole 10 MG Oral Tablet)
CMS_Dataset_2,ARIPIPRAZOLE,ARIPIPRAZOLE,ARIPIPRAZOLE,349547,,exact_rxcui,NLM_RxNorm_API,1.00,approved,"Dr. Sarah Chen, PharmD",2026-08-14T09:29:25Z,Auto-mapped via NLM RxNav API (aripiprazole 30 MG Oral Tablet)
CMS_Dataset_2,ARIPIPRAZOLE,ARIPIPRAZOLE,ARIPIPRAZOLE,349553,,exact_rxcui,NLM_RxNorm_API,1.00,approved,"Dr. Sarah Chen, PharmD",2026-08-14T09:29:25Z,Auto-mapped via NLM RxNav API (aripiprazole 20 MG Oral Tablet)
CMS_Dataset_2,ARIPIPRAZOLE,ARIPIPRAZOLE,ARIPIPRAZOLE,402131,,exact_rxcui,NLM_RxNorm_API,1.00,approved,"Dr. Sarah Chen, PharmD",2026-08-14T09:29:25Z,Auto-mapped via NLM RxNav API (aripiprazole 5 MG Oral Tablet)
CMS_Dataset_2,ARIPIPRAZOLE,ARIPIPRAZOLE,ARIPIPRAZOLE,485496,,exact_rxcui,NLM_RxNorm_API,1.00,approved,"Dr. Sarah Chen, PharmD",2026-08-14T09:29:25Z,Auto-mapped via NLM RxNav API (aripiprazole 1 MG/ML Oral Solution)
CMS_Dataset_2,ARIPIPRAZOLE,ARIPIPRAZOLE,ARIPIPRAZOLE,602964,,exact_rxcui,NLM_RxNorm_API,1.00,approved,"Dr. Sarah Chen, PharmD",2026-08-14T09:29:25Z,Auto-mapped via NLM RxNav API (aripiprazole 2 MG Oral Tablet)
CMS_Dataset_2,ARIPIPRAZOLE,ARIPIPRAZOLE,ARIPIPRAZOLE,643019,,exact_rxcui,NLM_RxNorm_API,1.00,approved,"Dr. Sarah Chen, PharmD",2026-08-14T09:29:25Z,Auto-mapped via NLM RxNav API (aripiprazole 10 MG Disintegrating Oral Tablet)
CMS_Dataset_2,ARIPIPRAZOLE,ARIPIPRAZOLE,ARIPIPRAZOLE,643022,,exact_rxcui,NLM_RxNorm_API,1.00,approved,"Dr. Sarah Chen, PharmD",2026-08-14T09:29:25Z,Auto-mapped via NLM RxNav API (aripiprazole 15 MG Disintegrating Oral Tablet)
CMS_Dataset_2,ARIPIPRAZOLE ODT,ARIPIPRAZOLE ODT,ARIPIPRAZOLE,1602604,,exact_rxcui,NLM_RxNorm_API,1.00,approved,"Dr. Sarah Chen, PharmD",2026-08-14T09:30:50Z,Auto-mapped via NLM RxNav API (1.5 ML aripiprazole 200 MG/ML Prefilled Syringe [Abilify])
CMS_Dataset_2,ARIPIPRAZOLE ODT,ARIPIPRAZOLE ODT,ARIPIPRAZOLE,1602607,,exact_rxcui,NLM_RxNorm_API,1.00,approved,"Dr. Sarah Chen, PharmD",2026-08-14T09:30:50Z,Auto-mapped via NLM RxNav API (2 ML aripiprazole 200 MG/ML Prefilled Syringe [Abilify])
CMS_Dataset_2,ARIPIPRAZOLE ODT,ARIPIPRAZOLE ODT,ARIPIPRAZOLE,1659814,,exact_rxcui,NLM_RxNorm_API,1.00,approved,"Dr. Sarah Chen, PharmD",2026-08-14T09:30:50Z,Auto-mapped via NLM RxNav API (aripiprazole 400 MG Injection [Abilify])
CMS_Dataset_2,ARIPIPRAZOLE ODT,ARIPIPRAZOLE ODT,ARIPIPRAZOLE,1659818,,exact_rxcui,NLM_RxNorm_API,1.00,approved,"Dr. Sarah Chen, PharmD",2026-08-14T09:30:50Z,Auto-mapped via NLM RxNav API (aripiprazole 300 MG Injection [Abilify])
CMS_Dataset_2,ARIPIPRAZOLE ODT,ARIPIPRAZOLE ODT,ARIPIPRAZOLE,2636640,,exact_rxcui,NLM_RxNorm_API,1.00,approved,"Dr. Sarah Chen, PharmD",2026-08-14T09:30:50Z,Auto-mapped via NLM RxNav API (2.4 ML aripiprazole 300 MG/ML Prefilled Syringe [Abilify])
CMS_Dataset_2,ARIPIPRAZOLE ODT,ARIPIPRAZOLE ODT,ARIPIPRAZOLE,2636646,,exact_rxcui,NLM_RxNorm_API,1.00,approved,"Dr. Sarah Chen, PharmD",2026-08-14T09:30:50Z,Auto-mapped via NLM RxNav API (3.2 ML aripiprazole 300 MG/ML Prefilled Syringe [Abilify])
CMS_Dataset_2,ARIPIPRAZOLE ODT,ARIPIPRAZOLE ODT,ARIPIPRAZOLE,2697164,,exact_rxcui,NLM_RxNorm_API,1.00,approved,"Dr. Sarah Chen, PharmD",2026-08-14T09:30:50Z,Auto-mapped via NLM RxNav API (aripiprazole 2 MG Oral Film [Opipza])
CMS_Dataset_2,ARIPIPRAZOLE ODT,ARIPIPRAZOLE ODT,ARIPIPRAZOLE,2697167,,exact_rxcui,NLM_RxNorm_API,1.00,approved,"Dr. Sarah Chen, PharmD",2026-08-14T09:30:50Z,Auto-mapped via NLM RxNav API (aripiprazole 5 MG Oral Film [Opipza])
CMS_Dataset_2,ARIPIPRAZOLE ODT,ARIPIPRAZOLE ODT,ARIPIPRAZOLE,2697170,,exact_rxcui,NLM_RxNorm_API,1.00,approved,"Dr. Sarah Chen, PharmD",2026-08-14T09:30:50Z,Auto-mapped via NLM RxNav API (aripiprazole 10 MG Oral Film [Opipza])
CMS_Dataset_2,ARIPIPRAZOLE ODT,ARIPIPRAZOLE ODT,ARIPIPRAZOLE,352307,,exact_rxcui,NLM_RxNorm_API,1.00,approved,"Dr. Sarah Chen, PharmD",2026-08-14T09:30:50Z,Auto-mapped via NLM RxNav API (aripiprazole 10 MG Oral Tablet [Abilify])
CMS_Dataset_2,ARIPIPRAZOLE ODT,ARIPIPRAZOLE ODT,ARIPIPRAZOLE,352308,,exact_rxcui,NLM_RxNorm_API,1.00,approved,"Dr. Sarah Chen, PharmD",2026-08-14T09:30:50Z,Auto-mapped via NLM RxNav API (aripiprazole 15 MG Oral Tablet [Abilify])
CMS_Dataset_2,ARIPIPRAZOLE ODT,ARIPIPRAZOLE ODT,ARIPIPRAZOLE,352309,,exact_rxcui,NLM_RxNorm_API,1.00,approved,"Dr. Sarah Chen, PharmD",2026-08-14T09:30:50Z,Auto-mapped via NLM RxNav API (aripiprazole 20 MG Oral Tablet [Abilify])
CMS_Dataset_2,ARIPIPRAZOLE ODT,ARIPIPRAZOLE ODT,ARIPIPRAZOLE,352310,,exact_rxcui,NLM_RxNorm_API,1.00,approved,"Dr. Sarah Chen, PharmD",2026-08-14T09:30:50Z,Auto-mapped via NLM RxNav API (aripiprazole 30 MG Oral Tablet [Abilify])
CMS_Dataset_2,ARIPIPRAZOLE ODT,ARIPIPRAZOLE ODT,ARIPIPRAZOLE,404602,,exact_rxcui,NLM_RxNorm_API,1.00,approved,"Dr. Sarah Chen, PharmD",2026-08-14T09:30:50Z,Auto-mapped via NLM RxNav API (aripiprazole 5 MG Oral Tablet [Abilify])
CMS_Dataset_2,ARIPIPRAZOLE ODT,ARIPIPRAZOLE ODT,ARIPIPRAZOLE,615172,,exact_rxcui,NLM_RxNorm_API,1.00,approved,"Dr. Sarah Chen, PharmD",2026-08-14T09:30:50Z,Auto-mapped via NLM RxNav API (aripiprazole 2 MG Oral Tablet [Abilify])
CMS_Dataset_2,ARIPIPRAZOLE ODT,ARIPIPRAZOLE ODT,ARIPIPRAZOLE,349490,,exact_rxcui,NLM_RxNorm_API,1.00,approved,"Dr. Sarah Chen, PharmD",2026-08-14T09:30:50Z,Auto-mapped via NLM RxNav API (aripiprazole 15 MG Oral Tablet)
CMS_Dataset_2,ARIPIPRAZOLE ODT,ARIPIPRAZOLE ODT,ARIPIPRAZOLE,349545,,exact_rxcui,NLM_RxNorm_API,1.00,approved,"Dr. Sarah Chen, PharmD",2026-08-14T09:30:50Z,Auto-mapped via NLM RxNav API (aripiprazole 10 MG Oral Tablet)
CMS_Dataset_2,ARIPIPRAZOLE ODT,ARIPIPRAZOLE ODT,ARIPIPRAZOLE,349547,,exact_rxcui,NLM_RxNorm_API,1.00,approved,"Dr. Sarah Chen, PharmD",2026-08-14T09:30:50Z,Auto-mapped via NLM RxNav API (aripiprazole 30 MG Oral Tablet)
CMS_Dataset_2,ARIPIPRAZOLE ODT,ARIPIPRAZOLE ODT,ARIPIPRAZOLE,349553,,exact_rxcui,NLM_RxNorm_API,1.00,approved,"Dr. Sarah Chen, PharmD",2026-08-14T09:30:50Z,Auto-mapped via NLM RxNav API (aripiprazole 20 MG Oral Tablet)
CMS_Dataset_2,ARIPIPRAZOLE ODT,ARIPIPRAZOLE ODT,ARIPIPRAZOLE,402131,,exact_rxcui,NLM_RxNorm_API,1.00,approved,"Dr. Sarah Chen, PharmD",2026-08-14T09:30:50Z,Auto-mapped via NLM RxNav API (aripiprazole 5 MG Oral Tablet)
CMS_Dataset_2,ARIPIPRAZOLE ODT,ARIPIPRAZOLE ODT,ARIPIPRAZOLE,485496,,exact_rxcui,NLM_RxNorm_API,1.00,approved,"Dr. Sarah Chen, PharmD",2026-08-14T09:30:50Z,Auto-mapped via NLM RxNav API (aripiprazole 1 MG/ML Oral Solution)
CMS_Dataset_2,ARIPIPRAZOLE ODT,ARIPIPRAZOLE ODT,ARIPIPRAZOLE,602964,,exact_rxcui,NLM_RxNorm_API,1.00,approved,"Dr. Sarah Chen, PharmD",2026-08-14T09:30:50Z,Auto-mapped via NLM RxNav API (aripiprazole 2 MG Oral Tablet)
CMS_Dataset_2,ARIPIPRAZOLE ODT,ARIPIPRAZOLE ODT,ARIPIPRAZOLE,643019,,exact_rxcui,NLM_RxNorm_API,1.00,approved,"Dr. Sarah Chen, PharmD",2026-08-14T09:30:50Z,Auto-mapped via NLM RxNav API (aripiprazole 10 MG Disintegrating Oral Tablet)
CMS_Dataset_2,ARIPIPRAZOLE ODT,ARIPIPRAZOLE ODT,ARIPIPRAZOLE,643022,,exact_rxcui,NLM_RxNorm_API,1.00,approved,"Dr. Sarah Chen, PharmD",2026-08-14T09:30:50Z,Auto-mapped via NLM RxNav API (aripiprazole 15 MG Disintegrating Oral Tablet)
CMS_Dataset_2,ARISTADA,ARISTADA,ARIPIPRAZOLE LAUROXIL,1673274,,exact_rxcui,NLM_RxNorm_API,1.00,approved,"Dr. Sarah Chen, PharmD",2026-08-14T09:29:27Z,Auto-mapped via NLM RxNav API (1.6 ML aripiprazole lauroxil 276 MG/ML Prefilled Syringe [Aristada])
CMS_Dataset_2,ARISTADA,ARISTADA,ARIPIPRAZOLE LAUROXIL,1673278,,exact_rxcui,NLM_RxNorm_API,1.00,approved,"Dr. Sarah Chen, PharmD",2026-08-14T09:29:27Z,Auto-mapped via NLM RxNav API (2.4 ML aripiprazole lauroxil 276 MG/ML Prefilled Syringe [Aristada])
CMS_Dataset_2,ARISTADA,ARISTADA,ARIPIPRAZOLE LAUROXIL,1673280,,exact_rxcui,NLM_RxNorm_API,1.00,approved,"Dr. Sarah Chen, PharmD",2026-08-14T09:29:27Z,Auto-mapped via NLM RxNav API (3.2 ML aripiprazole lauroxil 276 MG/ML Prefilled Syringe [Aristada])
CMS_Dataset_2,ARISTADA,ARISTADA,ARIPIPRAZOLE LAUROXIL,1925264,,exact_rxcui,NLM_RxNorm_API,1.00,approved,"Dr. Sarah Chen, PharmD",2026-08-14T09:29:27Z,Auto-mapped via NLM RxNav API (3.9 ML aripiprazole lauroxil 273 MG/ML Prefilled Syringe [Aristada])
CMS_Dataset_2,ARISTADA,ARISTADA,ARIPIPRAZOLE LAUROXIL,2049343,,exact_rxcui,NLM_RxNorm_API,1.00,approved,"Dr. Sarah Chen, PharmD",2026-08-14T09:29:27Z,Auto-mapped via NLM RxNav API (2.4 ML aripiprazole lauroxil 281.3 MG/ML Prefilled Syringe [Aristada])
CMS_Dataset_2,ARISTADA INITIO,ARISTADA INITIO,"ARIPIPRAZOLE LAUROXIL,SUBMICR.",,,manual_review,NLM_RxNorm_API,0.00,pending,,,Pending manual clinical review for ARISTADA INITIO
CMS_Dataset_2,ARIXTRA,ARIXTRA,FONDAPARINUX SODIUM,861358,,authoritative_reference,NLM_RxNorm_API,0.90,approved,"Dr. Sarah Chen, PharmD",2026-08-14T09:32:25Z,Auto-mapped via NLM RxNav API (0.8 ML fondaparinux sodium 12.5 MG/ML Prefilled Syringe [Arixtra])
CMS_Dataset_2,ARIXTRA,ARIXTRA,FONDAPARINUX SODIUM,861362,,authoritative_reference,NLM_RxNorm_API,0.90,approved,"Dr. Sarah Chen, PharmD",2026-08-14T09:32:25Z,Auto-mapped via NLM RxNav API (0.5 ML fondaparinux sodium 5 MG/ML Prefilled Syringe [Arixtra])
CMS_Dataset_2,ARMODAFINIL,ARMODAFINIL,ARMODAFINIL,805659,,exact_rxcui,NLM_RxNorm_API,1.00,approved,"Dr. Sarah Chen, PharmD",2026-08-14T09:30:51Z,Auto-mapped via NLM RxNav API (armodafinil 150 MG Oral Tablet [Nuvigil])
CMS_Dataset_2,ARMODAFINIL,ARMODAFINIL,ARMODAFINIL,805661,,exact_rxcui,NLM_RxNorm_API,1.00,approved,"Dr. Sarah Chen, PharmD",2026-08-14T09:30:51Z,Auto-mapped via NLM RxNav API (armodafinil 250 MG Oral Tablet [Nuvigil])
CMS_Dataset_2,ARMODAFINIL,ARMODAFINIL,ARMODAFINIL,805663,,exact_rxcui,NLM_RxNorm_API,1.00,approved,"Dr. Sarah Chen, PharmD",2026-08-14T09:30:51Z,Auto-mapped via NLM RxNav API (armodafinil 50 MG Oral Tablet [Nuvigil])
CMS_Dataset_2,ARMODAFINIL,ARMODAFINIL,ARMODAFINIL,861962,,exact_rxcui,NLM_RxNorm_API,1.00,approved,"Dr. Sarah Chen, PharmD",2026-08-14T09:30:51Z,Auto-mapped via NLM RxNav API (armodafinil 200 MG Oral Tablet [Nuvigil])
CMS_Dataset_2,ARMODAFINIL,ARMODAFINIL,ARMODAFINIL,724859,,exact_rxcui,NLM_RxNorm_API,1.00,approved,"Dr. Sarah Chen, PharmD",2026-08-14T09:30:51Z,Auto-mapped via NLM RxNav API (armodafinil 150 MG Oral Tablet)
CMS_Dataset_2,ARMODAFINIL,ARMODAFINIL,ARMODAFINIL,724861,,exact_rxcui,NLM_RxNorm_API,1.00,approved,"Dr. Sarah Chen, PharmD",2026-08-14T09:30:51Z,Auto-mapped via NLM RxNav API (armodafinil 250 MG Oral Tablet)
CMS_Dataset_2,ARMODAFINIL,ARMODAFINIL,ARMODAFINIL,724863,,exact_rxcui,NLM_RxNorm_API,1.00,approved,"Dr. Sarah Chen, PharmD",2026-08-14T09:30:51Z,Auto-mapped via NLM RxNav API (armodafinil 50 MG Oral Tablet)
CMS_Dataset_2,ARMODAFINIL,ARMODAFINIL,ARMODAFINIL,861960,,exact_rxcui,NLM_RxNorm_API,1.00,approved,"Dr. Sarah Chen, PharmD",2026-08-14T09:30:51Z,Auto-mapped via NLM RxNav API (armodafinil 200 MG Oral Tablet)
CMS_Dataset_2,ARMOUR THYROID,ARMOUR THYROID,"THYROID,PORK",208534,,authoritative_reference,NLM_RxNorm_API,0.90,approved,"Dr. Sarah Chen, PharmD",2026-08-14T09:30:31Z,Auto-mapped via NLM RxNav API (thyroid (USP) 15 MG Oral Tablet [Armour Thyroid])
CMS_Dataset_2,ARMOUR THYROID,ARMOUR THYROID,"THYROID,PORK",208535,,authoritative_reference,NLM_RxNorm_API,0.90,approved,"Dr. Sarah Chen, PharmD",2026-08-14T09:30:31Z,Auto-mapped via NLM RxNav API (thyroid (USP) 30 MG Oral Tablet [Armour Thyroid])
CMS_Dataset_2,ARNUITY ELLIPTA,ARNUITY ELLIPTA,FLUTICASONE FUROATE,1539893,,exact_rxcui,NLM_RxNorm_API,1.00,approved,"Dr. Sarah Chen, PharmD",2026-08-14T09:29:36Z,Auto-mapped via NLM RxNav API (30 ACTUAT fluticasone furoate 0.1 MG/ACTUAT / vilanterol 0.025 MG/ACTUAT Dry Powder Inhaler [Breo])
CMS_Dataset_2,ARNUITY ELLIPTA,ARNUITY ELLIPTA,FLUTICASONE FUROATE,1547660,,exact_rxcui,NLM_RxNorm_API,1.00,approved,"Dr. Sarah Chen, PharmD",2026-08-14T09:29:36Z,Auto-mapped via NLM RxNav API (30 ACTUAT fluticasone furoate 0.1 MG/ACTUAT Dry Powder Inhaler [Arnuity])
CMS_Dataset_2,ARNUITY ELLIPTA,ARNUITY ELLIPTA,FLUTICASONE FUROATE,1547672,,exact_rxcui,NLM_RxNorm_API,1.00,approved,"Dr. Sarah Chen, PharmD",2026-08-14T09:29:36Z,Auto-mapped via NLM RxNav API (30 ACTUAT fluticasone furoate 0.2 MG/ACTUAT Dry Powder Inhaler [Arnuity])
CMS_Dataset_2,ARNUITY ELLIPTA,ARNUITY ELLIPTA,FLUTICASONE FUROATE,1648789,,exact_rxcui,NLM_RxNorm_API,1.00,approved,"Dr. Sarah Chen, PharmD",2026-08-14T09:29:36Z,Auto-mapped via NLM RxNav API (30 ACTUAT fluticasone furoate 0.2 MG/ACTUAT / vilanterol 0.025 MG/ACTUAT Dry Powder Inhaler [Breo])
CMS_Dataset_2,ARNUITY ELLIPTA,ARNUITY ELLIPTA,FLUTICASONE FUROATE,1945048,,exact_rxcui,NLM_RxNorm_API,1.00,approved,"Dr. Sarah Chen, PharmD",2026-08-14T09:29:36Z,Auto-mapped via NLM RxNav API (30 ACTUAT fluticasone furoate 0.1 MG/ACTUAT / umeclidinium 0.0625 MG/ACTUAT / vilanterol 0.025 MG/ACTUAT Dry Powder Inhaler [Trelegy])
CMS_Dataset_2,ARNUITY ELLIPTA,ARNUITY ELLIPTA,FLUTICASONE FUROATE,2045382,,exact_rxcui,NLM_RxNorm_API,1.00,approved,"Dr. Sarah Chen, PharmD",2026-08-14T09:29:36Z,Auto-mapped via NLM RxNav API (30 ACTUAT fluticasone furoate 0.05 MG/ACTUAT Dry Powder Inhaler [Arnuity])
CMS_Dataset_2,ARNUITY ELLIPTA,ARNUITY ELLIPTA,FLUTICASONE FUROATE,2395775,,exact_rxcui,NLM_RxNorm_API,1.00,approved,"Dr. Sarah Chen, PharmD",2026-08-14T09:29:36Z,Auto-mapped via NLM RxNav API (30 ACTUAT fluticasone furoate 0.2 MG/ACTUAT / umeclidinium 0.0625 MG/ACTUAT / vilanterol 0.025 MG/ACTUAT Dry Powder Inhaler [Trelegy])
CMS_Dataset_2,ARNUITY ELLIPTA,ARNUITY ELLIPTA,FLUTICASONE FUROATE,2637476,,exact_rxcui,NLM_RxNorm_API,1.00,approved,"Dr. Sarah Chen, PharmD",2026-08-14T09:29:36Z,Auto-mapped via NLM RxNav API (30 ACTUAT fluticasone furoate 0.05 MG/ACTUAT / vilanterol 0.025 MG/ACTUAT Dry Powder Inhaler [Breo])
CMS_Dataset_2,ARNUITY ELLIPTA,ARNUITY ELLIPTA,FLUTICASONE FUROATE,1424889,,exact_rxcui,NLM_RxNorm_API,1.00,approved,"Dr. Sarah Chen, PharmD",2026-08-14T09:29:36Z,Auto-mapped via NLM RxNav API (30 ACTUAT fluticasone furoate 0.1 MG/ACTUAT / vilanterol 0.025 MG/ACTUAT Dry Powder Inhaler)
CMS_Dataset_2,ARNUITY ELLIPTA,ARNUITY ELLIPTA,FLUTICASONE FUROATE,1547658,,exact_rxcui,NLM_RxNorm_API,1.00,approved,"Dr. Sarah Chen, PharmD",2026-08-14T09:29:36Z,Auto-mapped via NLM RxNav API (30 ACTUAT fluticasone furoate 0.1 MG/ACTUAT Dry Powder Inhaler)
CMS_Dataset_2,ARNUITY ELLIPTA,ARNUITY ELLIPTA,FLUTICASONE FUROATE,1547671,,exact_rxcui,NLM_RxNorm_API,1.00,approved,"Dr. Sarah Chen, PharmD",2026-08-14T09:29:36Z,Auto-mapped via NLM RxNav API (30 ACTUAT fluticasone furoate 0.2 MG/ACTUAT Dry Powder Inhaler)
CMS_Dataset_2,ARNUITY ELLIPTA,ARNUITY ELLIPTA,FLUTICASONE FUROATE,1648788,,exact_rxcui,NLM_RxNorm_API,1.00,approved,"Dr. Sarah Chen, PharmD",2026-08-14T09:29:36Z,Auto-mapped via NLM RxNav API (30 ACTUAT fluticasone furoate 0.2 MG/ACTUAT / vilanterol 0.025 MG/ACTUAT Dry Powder Inhaler)
CMS_Dataset_2,ARNUITY ELLIPTA,ARNUITY ELLIPTA,FLUTICASONE FUROATE,2045377,,exact_rxcui,NLM_RxNorm_API,1.00,approved,"Dr. Sarah Chen, PharmD",2026-08-14T09:29:36Z,Auto-mapped via NLM RxNav API (30 ACTUAT fluticasone furoate 0.05 MG/ACTUAT Dry Powder Inhaler)
CMS_Dataset_2,AROMASIN,AROMASIN,EXEMESTANE,261317,,exact_rxcui,NLM_RxNorm_API,1.00,approved,"Dr. Sarah Chen, PharmD",2026-08-14T09:32:11Z,Auto-mapped via NLM RxNav API (exemestane 25 MG Oral Tablet [Aromasin])
CMS_Dataset_2,ARTHROTEC 50,ARTHROTEC 50,DICLOFENAC SODIUM/MISOPROSTOL,1359107,,exact_rxcui,NLM_RxNorm_API,1.00,approved,"Dr. Sarah Chen, PharmD",2026-08-14T09:33:18Z,Auto-mapped via NLM RxNav API (diclofenac sodium 50 MG / misoprostol 0.2 MG Delayed Release Oral Tablet [Arthrotec])
CMS_Dataset_2,ARTHROTEC 50,ARTHROTEC 50,DICLOFENAC SODIUM/MISOPROSTOL,1359109,,exact_rxcui,NLM_RxNorm_API,1.00,approved,"Dr. Sarah Chen, PharmD",2026-08-14T09:33:18Z,Auto-mapped via NLM RxNav API (diclofenac sodium 75 MG / misoprostol 0.2 MG Delayed Release Oral Tablet [Arthrotec])
CMS_Dataset_2,ARTHROTEC 50,ARTHROTEC 50,DICLOFENAC SODIUM/MISOPROSTOL,1359105,,exact_rxcui,NLM_RxNorm_API,1.00,approved,"Dr. Sarah Chen, PharmD",2026-08-14T09:33:18Z,Auto-mapped via NLM RxNav API (diclofenac sodium 75 MG / misoprostol 0.2 MG Delayed Release Oral Tablet)
CMS_Dataset_2,ARTHROTEC 50,ARTHROTEC 50,DICLOFENAC SODIUM/MISOPROSTOL,1487074,,exact_rxcui,NLM_RxNorm_API,1.00,approved,"Dr. Sarah Chen, PharmD",2026-08-14T09:33:18Z,Auto-mapped via NLM RxNav API (diclofenac sodium 20 MG/ML Topical Solution)
CMS_Dataset_2,ARTHROTEC 50,ARTHROTEC 50,DICLOFENAC SODIUM/MISOPROSTOL,854801,,exact_rxcui,NLM_RxNorm_API,1.00,approved,"Dr. Sarah Chen, PharmD",2026-08-14T09:33:18Z,Auto-mapped via NLM RxNav API (diclofenac sodium 1 MG/ML Ophthalmic Solution)
